10000
0	1
0	2
1	2
3	0
4	0
5	0
6	1
7	1
8	1
9	1
10	3
11	1
12	0
13	2
14	3
15	7
16	7
17	3
18	1
19	4
20	8
21	3
22	9
23	2
24	1
25	12
26	1
27	1
28	0
29	9
30	14
31	22
32	0
33	19
34	7
35	4
36	7
37	28
38	9
39	22
40	31
41	32
42	11
43	1
44	11
45	2
46	12
47	32
48	3
49	0
50	10
51	3
52	7
53	31
54	1
55	8
56	13
57	22
58	1
59	0
60	13
61	1
62	19
63	26
64	0
65	18
66	30
67	24
68	7
69	2
70	49
71	37
72	35
73	61
74	28
75	0
76	47
77	44
78	2
79	54
80	14
81	11
82	48
83	22
84	17
85	35
86	55
87	0
88	44
89	19
90	82
91	55
92	14
93	54
94	68
95	5
96	56
97	74
98	61
99	31
100	88
101	41
102	18
103	51
104	88
105	50
106	30
107	6
108	30
109	30
110	86
111	18
112	7
113	2
114	24
115	7
116	7
117	1
118	1
119	32
120	63
121	62
122	45
123	0
124	115
125	2
126	7
127	43
128	66
129	2
130	54
131	123
132	1
133	54
134	19
135	2
136	74
137	1
138	67
139	55
140	7
141	44
142	86
143	76
144	110
145	1
146	116
147	4
148	4
149	56
150	0
151	60
152	84
153	82
154	4
155	119
156	117
157	134
158	142
159	37
160	82
161	56
162	44
163	64
164	66
165	43
166	4
167	65
168	1
169	13
170	115
171	115
172	21
173	45
174	7
175	55
176	1
177	169
178	51
179	34
180	6
181	3
182	77
183	133
184	64
185	1
186	24
187	1
188	24
189	152
190	65
191	6
192	2
193	13
194	7
195	7
196	156
197	156
198	88
199	156
200	43
201	186
202	1
203	7
204	18
205	31
206	0
207	156
208	27
209	126
210	9
211	199
212	49
213	1
214	86
215	205
216	82
217	35
218	18
219	56
220	13
221	24
222	153
223	18
224	127
225	148
226	47
227	114
228	3
229	202
230	147
231	60
232	9
233	17
234	18
235	76
236	22
237	4
238	82
239	11
240	144
241	197
242	3
243	7
244	3
245	34
246	24
247	3
248	37
249	17
250	3
251	169
252	134
253	20
254	7
255	101
256	2
257	235
258	251
259	33
260	156
261	74
262	86
263	197
264	139
265	18
266	29
267	88
268	239
269	18
270	239
271	187
272	121
273	0
274	101
275	1
276	125
277	11
278	77
279	18
280	4
281	188
282	41
283	210
284	88
285	50
286	13
287	202
288	13
289	134
290	7
291	123
292	63
293	12
294	86
295	13
296	172
297	1
298	71
299	152
300	200
301	277
302	78
303	31
304	53
305	291
306	29
307	66
308	148
309	72
310	66
311	1
312	168
313	5
314	73
315	141
316	88
317	13
318	112
319	134
320	6
321	30
322	199
323	129
324	103
325	143
326	88
327	44
328	251
329	4
330	187
331	189
332	50
333	216
334	36
335	7
336	181
337	9
338	1
339	3
340	43
341	64
342	197
343	86
344	18
345	182
346	123
347	127
348	46
349	74
350	56
351	229
352	6
353	286
354	207
355	3
356	74
357	63
358	86
359	280
360	1
361	202
362	99
363	18
364	50
365	74
366	239
367	88
368	28
369	18
370	262
371	190
372	10
373	277
374	303
375	181
376	7
377	125
378	7
379	251
380	55
381	172
382	4
383	239
384	0
385	9
386	11
387	322
388	339
389	136
390	293
391	115
392	187
393	17
394	88
395	267
396	366
397	271
398	74
399	226
400	53
401	1
402	17
403	4
404	202
405	142
406	322
407	74
408	0
409	219
410	322
411	271
412	116
413	55
414	36
415	0
416	165
417	121
418	246
419	7
420	1
421	188
422	109
423	18
424	56
425	33
426	67
427	197
428	44
429	325
430	144
431	168
432	7
433	372
434	89
435	123
436	86
437	48
438	121
439	261
440	86
441	72
442	271
443	2
444	31
445	271
446	24
447	67
448	295
449	394
450	317
451	49
452	13
453	66
454	67
455	104
456	13
457	341
458	4
459	103
460	99
461	9
462	49
463	56
464	116
465	4
466	240
467	248
468	74
469	9
470	41
471	364
472	291
473	246
474	149
475	1
476	22
477	429
478	0
479	293
480	271
481	219
482	10
483	13
484	126
485	22
486	9
487	318
488	304
489	261
490	481
491	62
492	277
493	143
494	295
495	94
496	82
497	54
498	202
499	486
500	3
501	2
502	0
503	1
504	46
505	2
506	129
507	22
508	187
509	7
510	43
511	340
512	407
513	13
514	7
515	56
516	309
517	235
518	0
519	56
520	94
521	148
522	21
523	329
524	463
525	180
526	12
527	220
528	13
529	291
530	523
531	43
532	236
533	0
534	73
535	9
536	1
537	6
538	159
539	53
540	193
541	309
542	242
543	367
544	1
545	19
546	60
547	286
548	515
549	400
550	146
551	116
552	324
553	488
554	43
555	86
556	530
557	22
558	319
559	41
560	494
561	2
562	172
563	64
564	121
565	29
566	55
567	55
568	20
569	18
570	75
571	386
572	49
573	62
574	136
575	0
576	28
577	191
578	401
579	332
580	175
581	293
582	24
583	150
584	49
585	2
586	380
587	18
588	50
589	6
590	50
591	305
592	230
593	12
594	562
595	449
596	302
597	38
598	536
599	552
600	318
601	394
602	120
603	30
604	238
605	486
606	463
607	139
608	3
609	258
610	545
611	174
612	49
613	450
614	397
615	202
616	471
617	100
618	7
619	333
620	31
621	419
622	69
623	56
624	13
625	567
626	168
627	60
628	19
629	393
630	381
631	22
632	76
633	346
634	484
635	82
636	116
637	30
638	538
639	18
640	235
641	50
642	343
643	271
644	377
645	271
646	297
647	10
648	109
649	54
650	279
651	195
652	421
653	488
654	103
655	566
656	84
657	7
658	422
659	472
660	0
661	17
662	31
663	318
664	373
665	44
666	492
667	9
668	545
669	652
670	169
671	385
672	117
673	517
674	453
675	116
676	621
677	30
678	218
679	1
680	277
681	66
682	577
683	564
684	125
685	592
686	50
687	642
688	577
689	66
690	650
691	9
692	49
693	148
694	299
695	61
696	79
697	3
698	187
699	545
700	413
701	366
702	74
703	654
704	67
705	200
706	31
707	115
708	254
709	302
710	346
711	43
712	115
713	100
714	370
715	110
716	64
717	261
718	22
719	56
720	460
721	1
722	76
723	463
724	233
725	404
726	46
727	535
728	367
729	458
730	553
731	605
732	552
733	214
734	696
735	83
736	187
737	66
738	24
739	95
740	63
741	523
742	261
743	1
744	432
745	49
746	0
747	202
748	450
749	262
750	373
751	90
752	727
753	530
754	43
755	181
756	560
757	332
758	242
759	363
760	258
761	420
762	202
763	38
764	13
765	507
766	187
767	172
768	295
769	27
770	67
771	357
772	588
773	367
774	95
775	50
776	136
777	736
778	62
779	332
780	111
781	7
782	7
783	204
784	563
785	35
786	145
787	693
788	293
789	64
790	221
791	486
792	7
793	404
794	356
795	225
796	101
797	12
798	73
799	162
800	611
801	36
802	26
803	0
804	236
805	28
806	115
807	666
808	13
809	397
810	523
811	9
812	534
813	60
814	109
815	577
816	143
817	602
818	259
819	465
820	810
821	1
822	65
823	48
824	445
825	293
826	227
827	127
828	726
829	65
830	335
831	77
832	0
833	9
834	7
835	596
836	644
837	166
838	51
839	424
840	515
841	115
842	751
843	122
844	255
845	139
846	429
847	265
848	34
849	840
850	69
851	761
852	839
853	172
854	187
855	362
856	0
857	78
858	355
859	90
860	452
861	545
862	328
863	434
864	3
865	694
866	239
867	718
868	254
869	638
870	33
871	768
872	730
873	7
874	168
875	19
