50000
0	1
0	2
1	2
3	0
4	0
5	0
6	0
7	0
8	0
9	2
10	3
11	0
12	0
13	0
14	4
15	4
16	0
17	1
18	0
19	1
20	0
21	0
22	1
23	1
24	17
25	0
26	0
27	0
28	7
29	15
30	1
31	9
32	23
33	0
34	0
35	19
36	1
37	24
38	0
39	18
40	8
41	0
42	26
43	18
44	0
45	17
46	0
47	1
48	33
49	20
50	15
51	7
52	26
53	45
54	20
55	0
56	0
57	8
58	30
59	2
60	7
61	32
62	26
63	53
64	13
65	18
66	40
67	39
68	26
69	53
70	20
71	0
72	10
73	3
74	0
75	0
76	17
77	26
78	7
79	17
80	29
81	22
82	1
83	0
84	15
85	2
86	0
87	75
88	54
89	0
90	1
91	0
92	1
93	49
94	18
95	37
96	20
97	28
98	53
99	0
100	44
101	75
102	71
103	27
104	0
105	7
106	61
107	94
108	97
109	17
110	0
111	9
112	66
113	104
114	0
115	91
116	27
117	82
118	75
119	1
120	16
121	8
122	0
123	1
124	76
125	17
126	18
127	92
128	60
129	46
130	30
131	38
132	20
133	60
134	2
135	48
136	17
137	76
138	0
139	96
140	0
141	3
142	14
143	120
144	0
145	15
146	135
147	20
148	68
149	45
150	121
151	8
152	15
153	22
154	26
155	6
156	143
157	80
158	144
159	53
160	1
161	71
162	1
163	1
164	0
165	0
166	109
167	114
168	26
169	91
170	0
171	12
172	0
173	0
174	0
175	66
176	34
177	0
178	137
179	63
180	26
181	7
182	170
183	0
184	0
185	82
186	1
187	0
188	144
189	76
190	53
191	99
192	41
193	174
194	20
195	6
196	187
197	20
198	85
199	26
200	172
201	2
202	48
203	75
204	0
205	192
206	0
207	0
208	7
209	152
210	0
211	204
212	75
213	0
214	108
215	135
216	182
217	18
218	105
219	18
220	93
221	0
222	1
223	76
224	0
225	216
226	201
227	159
228	0
229	0
230	157
231	222
232	96
233	135
234	105
235	187
236	135
237	187
238	170
239	178
240	217
241	208
242	30
243	3
244	54
245	26
246	88
247	66
248	53
249	219
250	228
251	60
252	61
253	61
254	75
255	1
256	92
257	10
258	11
259	18
260	44
261	87
262	82
263	1
264	12
265	0
266	0
267	26
268	3
269	262
270	216
271	147
272	75
273	7
274	103
275	205
276	195
277	63
278	104
279	171
280	105
281	48
282	104
283	104
284	92
285	27
286	75
287	41
288	117
289	189
290	0
291	66
292	252
293	105
294	68
295	32
296	146
297	1
298	66
299	287
300	113
301	7
302	27
303	20
304	52
305	217
306	157
307	6
308	146
309	75
310	117
311	187
312	105
313	244
314	93
315	65
316	0
317	8
318	0
319	117
320	68
321	173
322	94
323	17
324	51
325	105
326	200
327	117
328	49
329	29
330	30
331	175
332	0
333	61
334	125
335	144
336	66
337	15
338	8
339	101
340	96
341	56
342	26
343	0
344	0
345	15
346	68
347	23
348	216
349	0
350	0
351	49
352	338
353	185
354	97
355	211
356	170
357	98
358	153
359	18
360	216
361	276
362	26
363	0
364	45
365	200
366	83
367	26
368	17
369	315
370	25
371	63
372	302
373	187
374	331
375	154
376	297
377	157
378	258
379	45
380	155
381	159
382	0
383	166
384	103
385	200
386	288
387	0
388	68
389	26
390	44
391	0
392	191
393	124
394	113
395	24
396	20
397	119
398	86
399	0
400	189
401	119
402	8
403	0
404	387
405	54
406	14
407	189
408	0
409	252
410	297
411	348
412	365
413	18
414	143
415	189
416	292
417	66
418	7
419	295
420	258
421	250
422	123
423	6
424	98
425	7
426	244
427	34
428	219
429	327
430	222
431	7
432	52
433	61
434	96
435	2
436	104
437	152
438	157
439	172
440	313
441	170
442	52
443	376
444	0
445	103
446	170
447	103
448	403
449	175
450	62
451	6
452	166
453	79
454	167
455	19
456	430
457	114
458	71
459	61
460	0
461	252
462	1
463	0
464	413
465	26
466	187
467	458
468	7
469	0
470	210
471	17
472	51
473	26
474	403
475	297
476	103
477	3
478	18
479	13
480	234
481	25
482	12
483	348
484	14
485	393
486	159
487	365
488	417
489	6
490	435
491	278
492	24
493	417
494	0
495	219
496	359
497	82
498	282
499	366
500	140
501	15
502	17
503	332
504	189
505	227
506	115
507	61
508	71
509	96
510	324
511	17
512	2
513	152
514	98
515	8
516	2
517	0
518	0
519	0
520	428
521	14
522	26
523	0
524	0
525	316
526	210
527	45
528	358
529	413
530	133
531	48
532	1
533	8
534	244
535	157
536	69
537	182
538	2
539	115
540	371
541	0
542	53
543	268
544	34
545	0
546	2
547	159
548	153
549	307
550	37
551	490
552	316
553	30
554	235
555	60
556	51
557	103
558	339
559	26
560	223
561	101
562	159
563	137
564	24
565	276
566	17
567	1
568	414
569	258
570	468
571	382
572	23
573	87
574	75
575	0
576	0
577	187
578	0
579	1
580	481
581	242
582	387
583	335
584	17
585	1
586	290
587	45
588	530
589	403
590	0
591	334
592	339
593	7
594	45
595	339
596	154
597	7
598	145
599	61
600	305
601	133
602	376
603	159
604	66
605	99
606	480
607	0
608	376
609	175
610	36
611	589
612	0
613	282
614	29
615	441
616	568
617	344
618	1
619	0
620	277
621	45
622	0
623	34
624	66
625	0
626	533
627	344
628	157
629	0
630	330
631	146
632	153
633	5
634	217
635	275
636	351
637	116
638	476
639	17
640	228
641	7
642	45
643	52
644	575
645	227
646	40
647	195
648	51
649	222
650	34
651	96
652	106
653	259
654	1
655	16
656	7
657	541
658	24
659	101
660	639
661	69
662	66
663	105
664	330
665	308
666	195
667	2
668	48
669	259
670	423
671	146
672	92
673	48
674	579
675	0
676	92
677	105
678	37
679	311
680	186
681	48
682	460
683	248
684	292
685	526
686	113
687	1
688	92
689	99
690	672
691	538
692	20
693	0
694	19
695	231
696	311
697	477
698	52
699	289
700	25
701	420
702	19
703	175
704	8
705	74
706	6
707	263
708	0
709	7
710	415
711	359
712	210
713	434
714	7
715	26
716	244
717	213
718	92
719	434
720	0
721	26
722	27
723	45
724	68
725	163
726	460
727	325
728	541
729	200
730	351
731	60
732	301
733	94
734	88
735	350
736	263
737	280
738	611
739	344
740	633
741	542
742	0
743	264
744	430
745	0
746	2
747	139
748	216
749	24
750	79
751	45
752	244
753	75
754	10
755	4
756	7
757	254
758	24
759	745
760	7
761	0
762	92
763	419
764	258
765	0
766	403
767	210
768	571
769	57
770	385
771	568
772	7
773	263
774	0
775	45
776	219
777	277
778	411
779	561
780	214
781	99
782	0
783	0
784	0
785	15
786	155
787	316
788	292
789	106
790	379
791	68
792	66
793	120
794	609
795	0
796	97
797	68
798	192
799	499
800	242
801	44
802	591
803	311
804	200
805	376
806	197
807	159
808	565
809	350
810	19
811	235
812	283
813	7
814	7
815	17
816	72
817	200
818	66
819	71
820	153
821	135
822	92
823	213
824	17
825	0
826	337
827	572
828	107
829	0
830	538
831	186
832	157
833	195
834	249
835	468
836	521
837	190
838	172
839	617
840	533
841	403
842	7
843	27
844	24
845	386
846	287
847	20
848	248
849	316
850	0
851	389
852	573
853	258
854	377
855	45
856	575
857	328
858	838
859	75
860	53
861	0
862	530
863	55
864	422
865	435
866	29
867	214
868	65
869	2
870	477
871	250
872	1
873	135
874	23
875	714
