100
0	1
0	2
1	2
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	1
13	3
14	4
15	0
16	1
17	9
18	0
19	7
20	4
21	0
22	0
23	0
24	4
25	0
26	0
27	0
28	0
29	7
30	4
31	0
32	0
33	3
34	1
35	1
36	1
37	0
38	3
39	13
40	0
41	1
42	3
43	13
44	0
45	33
46	9
47	4
48	0
49	38
50	0
51	0
52	9
53	38
54	1
55	24
56	35
57	23
58	7
59	38
60	23
61	7
62	0
63	4
64	1
65	7
66	46
67	26
68	37
69	38
70	60
71	63
72	1
73	55
74	47
75	0
76	4
77	22
78	41
79	0
80	7
81	43
82	9
83	31
84	0
85	1
86	19
87	7
88	41
89	4
90	0
91	41
92	73
93	1
94	31
95	6
96	2
97	0
98	4
99	35
