10000
0	1
0	2
1	2
3	0
4	0
5	0
6	0
7	0
8	1
9	0
10	1
11	0
12	0
13	1
14	0
15	4
16	0
17	4
18	0
19	0
20	6
21	0
22	4
23	0
24	13
25	11
26	12
27	2
28	5
29	0
30	0
31	1
32	0
33	25
34	1
35	12
36	13
37	4
38	22
39	5
40	14
41	0
42	31
43	1
44	0
45	31
46	1
47	30
48	27
49	4
50	4
51	0
52	8
53	19
54	33
55	30
56	31
57	5
58	1
59	4
60	37
61	28
62	26
63	12
64	29
65	0
66	12
67	0
68	0
69	37
70	54
71	1
72	63
73	31
74	28
75	25
76	37
77	27
78	0
79	27
80	31
81	0
82	1
83	14
84	1
85	0
86	1
87	6
88	0
89	49
90	63
91	12
92	0
93	15
94	61
95	0
96	29
97	66
98	1
99	29
100	75
101	0
102	1
103	34
104	59
105	11
106	1
107	75
108	13
109	14
110	6
111	28
112	82
113	104
114	28
115	0
116	50
117	63
118	0
119	109
120	1
121	19
122	0
123	90
124	0
125	37
126	108
127	88
128	5
129	0
130	0
131	92
132	81
133	1
134	88
135	0
136	32
137	5
138	75
139	23
140	1
141	26
142	90
143	28
144	55
145	122
146	116
147	90
148	27
149	3
150	123
151	15
152	1
153	84
154	28
155	64
156	109
157	5
158	11
159	51
160	4
161	4
162	19
163	106
164	127
165	19
166	0
167	72
168	45
169	114
170	70
171	21
172	12
173	103
174	1
175	130
176	90
177	0
178	129
179	65
180	116
181	165
182	19
183	50
184	1
185	21
186	0
187	38
188	0
189	0
190	65
191	173
192	159
193	50
194	40
195	10
196	3
197	19
198	28
199	54
200	111
201	0
202	109
203	90
204	1
205	141
206	0
207	0
208	36
209	30
210	45
211	6
212	106
213	81
214	161
215	4
216	138
217	36
218	29
219	123
220	106
221	85
222	165
223	65
224	116
225	86
226	0
227	37
228	162
229	69
230	215
231	19
232	71
233	45
234	224
235	25
236	1
237	104
238	80
239	90
240	62
241	19
242	85
243	52
244	216
245	236
246	63
247	29
248	50
249	116
250	147
251	0
252	27
253	36
254	209
255	0
256	22
257	37
258	38
259	4
260	116
261	224
262	0
263	70
264	199
265	10
266	197
267	174
268	1
269	155
270	149
271	181
272	224
273	4
274	103
275	50
276	111
277	238
278	65
279	141
280	257
281	1
282	1
283	191
284	0
285	125
286	202
287	218
288	22
289	165
290	165
291	226
292	1
293	155
294	113
295	18
296	0
297	1
298	257
299	28
300	0
301	122
302	169
303	169
304	8
305	60
306	90
307	0
308	85
309	61
310	28
311	4
312	90
313	179
314	0
315	194
316	84
317	2
318	48
319	251
320	313
321	83
322	10
323	243
324	54
325	31
326	289
327	28
328	249
329	222
330	0
331	13
332	116
333	12
334	312
335	242
336	213
337	187
338	75
339	63
340	1
341	5
342	30
343	71
344	47
345	161
346	50
347	138
348	267
349	103
350	165
351	110
352	149
353	12
354	127
355	2
356	13
357	262
358	290
359	12
360	0
361	294
362	50
363	27
364	165
365	0
366	75
367	0
368	224
369	63
370	219
371	5
372	250
373	285
374	19
375	0
376	363
377	31
378	110
379	1
380	118
381	351
382	70
383	32
384	356
385	359
386	249
387	191
388	246
389	160
390	165
391	227
392	37
393	0
394	238
395	29
396	359
397	4
398	197
399	27
400	290
401	232
402	262
403	28
404	275
405	160
406	10
407	29
408	393
409	350
410	29
411	161
412	0
413	116
414	221
415	28
416	407
417	185
418	319
419	328
420	90
421	36
422	19
423	294
424	333
425	22
426	378
427	4
428	37
429	282
430	27
431	71
432	150
433	165
434	243
435	0
436	50
437	246
438	69
439	224
440	289
441	31
442	213
443	37
444	147
445	22
446	36
447	116
448	406
449	160
450	123
451	345
452	163
453	42
454	81
455	31
456	440
457	86
458	73
459	1
460	75
461	376
462	411
463	0
464	165
465	435
466	70
467	118
468	113
469	169
470	162
471	65
472	0
473	27
474	165
475	103
476	37
477	0
478	1
479	355
480	86
481	0
482	415
483	1
484	162
485	80
486	425
487	319
488	165
489	418
490	116
491	456
492	183
493	480
494	2
495	20
496	36
497	88
498	333
499	330
500	106
501	437
502	448
503	44
504	494
505	0
506	164
507	20
508	453
509	116
510	10
511	109
512	463
513	19
514	469
515	65
516	0
517	166
518	0
519	108
520	95
521	345
522	36
523	213
524	422
525	36
526	227
527	1
528	69
529	31
530	125
531	1
532	12
533	462
534	106
535	494
536	76
537	423
538	0
539	4
540	64
541	503
542	80
543	238
544	1
545	42
546	90
547	311
548	0
549	18
550	144
551	111
552	232
553	266
554	36
555	67
556	116
557	179
558	359
559	90
560	384
561	28
562	427
563	27
564	2
565	397
566	376
567	319
568	104
569	484
570	240
571	335
572	530
573	204
574	1
575	215
576	267
577	555
578	202
579	289
580	109
581	572
582	272
583	28
584	0
585	125
586	243
587	405
588	159
589	1
590	215
591	174
592	243
593	29
594	2
595	372
596	448
597	86
598	0
599	571
600	359
601	295
602	29
603	448
604	479
605	18
606	493
607	352
608	116
609	44
610	123
611	79
612	0
613	28
614	159
615	359
616	154
617	306
618	152
619	1
620	123
621	232
622	86
623	448
624	408
625	13
626	19
627	27
628	19
629	110
630	1
631	165
632	4
633	0
634	197
635	208
636	90
637	494
638	4
639	173
640	402
641	53
642	80
643	19
644	411
645	258
646	591
647	257
648	147
649	1
650	109
651	633
652	306
653	600
654	75
655	36
656	54
657	355
658	19
659	51
660	492
661	330
662	108
663	65
664	116
665	27
666	403
667	445
668	28
669	134
670	11
671	247
672	54
673	1
674	299
675	330
676	427
677	39
678	27
679	8
680	14
681	19
682	198
683	280
684	404
685	335
686	640
687	295
688	19
689	113
690	553
691	232
692	22
693	287
694	28
695	467
696	157
697	90
698	29
699	203
700	427
701	20
702	333
703	480
704	152
705	28
706	31
707	36
708	76
709	37
710	28
711	4
712	270
713	532
714	643
715	1
716	117
717	52
718	90
719	88
720	199
721	161
722	678
723	512
724	171
725	703
726	125
727	90
728	99
729	201
730	379
731	80
732	659
733	275
734	163
735	190
736	222
737	226
738	345
739	406
740	547
741	85
742	297
743	122
744	284
745	374
746	608
747	643
748	411
749	0
750	534
751	391
752	11
753	46
754	174
755	71
756	470
757	549
758	630
759	106
760	150
761	174
762	553
763	494
764	0
765	264
766	0
767	66
768	294
769	1
770	106
771	408
772	65
773	226
774	405
775	19
776	494
777	381
778	427
779	52
780	770
781	725
782	610
783	658
784	165
785	677
786	253
787	455
788	122
789	516
790	735
791	215
792	494
793	116
794	4
795	376
796	335
797	1
798	290
799	417
800	84
801	530
802	122
803	118
804	30
805	530
806	630
807	681
808	15
809	484
810	382
811	109
812	494
813	739
814	0
815	530
816	1
817	134
818	572
819	385
820	179
821	65
822	531
823	750
824	144
825	90
826	591
827	712
828	423
829	159
830	796
831	494
832	494
833	270
834	42
835	542
836	187
837	71
838	289
839	250
840	236
841	334
842	215
843	707
844	0
845	198
846	111
847	406
848	653
849	773
850	0
851	19
852	28
853	227
854	455
855	12
856	375
857	186
858	45
859	169
860	15
861	194
862	0
863	389
864	711
865	426
866	376
867	295
868	410
869	519
870	4
871	331
872	84
873	553
874	153
875	455
